1515733973.000000, 1515733973.000000, 1515733973.000000
32.000000, 32.000000, 32.000000
10,58,5
10,60,3
10,60,2
9,62,1
9,61,0
10,61,1
11,61,3
11,63,4
8,63,4
7,64,4
6,65,3
-4,59,-1
1,64,2
2,67,-4
5,63,-5
6,67,-11
1,67,-19
9,69,-22
10,71,-25
18,70,-31
19,70,-34
18,74,-34
12,75,-26
22,74,-14
35,71,-5
36,69,1
32,66,1
25,62,5
24,61,4
16,56,3
11,54,3
11,51,1
18,45,-13
13,48,-54
14,46,-37
24,44,-26
46,36,-49
51,32,-37
47,29,-25
56,37,-13
49,45,-11
44,46,-16
45,47,-19
40,48,-25
35,47,-25
34,47,-29
37,47,-27
39,45,-25
37,45,-20
35,45,-20
34,46,-23
33,47,-22
38,50,-19
37,48,-20
37,47,-21
36,47,-22
34,49,-23
38,47,-23
36,49,-22
31,50,-21
32,51,-16
35,48,-15
36,47,-18
34,48,-19
35,46,-20
36,47,-20
37,46,-19
33,47,-19
32,48,-19
31,50,-17
32,50,-17
32,50,-17
35,48,-18
36,47,-17
37,48,-17
37,48,-17
36,48,-16
35,49,-16
33,50,-17
33,51,-16
32,51,-16
33,50,-16
33,51,-15
32,50,-19
33,51,-17
39,52,-11
37,51,-11
35,50,-14
34,49,-15
33,49,-16
33,50,-15
33,50,-14
35,51,-13
35,51,-13
35,50,-13
33,51,-14
34,51,-15
34,52,-14
33,52,-13
33,52,-14
33,52,-14
32,51,-14
32,51,-13
32,51,-13
33,51,-13
32,52,-13
32,53,-13
32,52,-14
32,52,-13
32,51,-13
35,52,-13
30,51,-14
33,51,-13
35,51,-14
35,52,-14
34,52,-12
32,51,-13
31,51,-14
32,51,-15
33,51,-15
33,51,-14
34,51,-14
35,51,-11
36,53,-13
40,52,-8
39,45,-25
31,45,-28
26,50,-22
27,50,-17
40,55,-6
29,49,-10
38,51,-7
32,55,-14
30,50,-15
34,49,-16
33,47,-15
26,53,-13
44,52,-9
35,52,-9
32,51,-11
31,51,-12
32,50,-13
36,50,-12
34,52,-11
33,52,-9
36,52,-9
32,51,-15
37,52,-13
37,51,-7
34,51,-10
33,51,-13
32,52,-11
34,50,-12
37,51,-10
29,51,-9
34,51,-12
33,51,-11
33,51,-11
35,52,-10
36,52,-10
32,52,-11
33,52,-9
32,50,-8
38,52,-9
29,50,-11
42,52,-8
34,53,-13
36,54,-8
34,53,-9
34,51,-7
38,52,-10
34,52,-12
35,52,-14
33,51,-13
29,52,-13
32,51,-11
34,54,-4
40,53,-7
34,53,-12
34,52,-14
31,51,-15
31,51,-9
35,51,-9
36,51,-11
35,52,-11
30,51,-13
33,52,-11
34,52,-11
33,52,-12
32,52,-12
32,52,-12
33,52,-12
34,53,-12
33,53,-12
33,52,-11
33,52,-12
33,52,-11
32,51,-12
32,52,-12
32,52,-11
33,52,-11
33,52,-11
31,52,-11
32,52,-12
33,52,-12
31,52,-13
32,53,-13
32,52,-13
33,51,-12
32,51,-14
35,52,-11
33,51,-13
33,51,-14
33,51,-14
35,51,-14
32,51,-12
35,51,-11
35,51,-11
35,51,-12
35,50,-13
34,50,-12
35,50,-11
32,50,-13
35,52,-10
34,52,-10
35,52,-11
34,51,-12
