1513818690.000000, 1513818690.000000, 1513818690.000000
32.000000, 32.000000, 32.000000
-31,26,22
-32,22,26
-19,18,30
-32,26,34
-60,36,37
-56,43,45
-31,40,48
-26,43,46
-32,42,43
-32,45,53
-26,46,57
-31,44,39
-43,34,21
-55,29,5
-60,26,1
-56,24,2
-56,27,9
-52,28,16
-47,29,32
-47,29,32
-49,25,27
-49,24,23
-50,22,24
-50,21,25
-51,19,25
-54,19,25
-53,18,26
-55,19,28
-54,20,30
-52,18,26
-53,18,25
-53,16,27
-51,15,28
-52,15,28
-55,16,29
-56,17,29
-54,17,31
-54,17,31
-55,19,31
-53,19,32
-53,19,33
-54,18,31
-57,19,31
-55,19,30
-53,19,28
-54,19,27
-53,19,26
-52,19,25
-53,19,26
-53,19,26
-54,19,26
-55,18,24
-57,18,24
-68,13,13
-67,11,14
-59,14,20
-56,15,23
-53,14,24
-54,15,23
-58,15,13
-65,22,12
-63,23,15
-56,24,27
-50,27,35
-33,25,51
-51,22,38
-50,22,39
-53,16,29
-57,12,28
-59,9,26
-60,6,25
-58,7,30
-57,9,27
-49,12,25
-49,17,26
-46,17,25
-54,22,22
-57,22,22
-59,27,16
-57,25,13
-49,35,25
-53,31,7
-53,27,11
-63,20,6
-55,14,5
-50,19,7
-57,18,13
-56,19,20
-61,26,23
-69,26,24
-71,21,20
-70,17,14
-70,4,-3
-64,1,-9
-63,-10,-19
-55,-8,-18
-46,-6,-3
-61,5,3
-75,12,-7
-77,29,-12
-69,35,0
-62,34,10
-49,29,15
-51,29,13
-76,37,16
-58,25,23
-59,17,2
-67,11,-5
-60,6,-13
-66,4,-15
-62,6,-13
-70,6,-17
-73,8,-15
-69,7,-20
-66,7,-19
-63,3,-17
-61,2,-21
-67,-2,-25
-55,5,-8
-51,11,-1
-55,9,1
-59,14,-5
-58,13,-14
-56,11,-12
-59,11,-11
-62,14,-14
-71,10,-26
-59,8,-33
-62,9,-32
-61,7,-31
-73,9,-30
-63,12,-25
-63,9,-27
-63,9,-21
-63,8,-25
-63,10,-25
-59,17,-19
-54,25,-6
-53,24,-7
-57,8,-31
-57,1,-22
-71,3,-19
-64,3,-17
-62,6,-18
-57,4,-9
-58,6,-8
-63,7,-10
-60,5,-12
-60,2,-17
-63,2,-20
-64,2,-17
-62,5,-13
-60,6,-13
-61,6,-14
-61,4,-15
-58,3,-18
-57,1,-17
-60,1,-19
-60,0,-19
-59,1,-18
-63,3,-21
-59,4,-18
-66,4,-19
-62,3,-20
-58,6,-16
-65,0,-29
-59,1,-26
-59,-1,-29
-59,2,-23
-59,9,-9
-59,8,-10
-59,6,-19
-57,4,-19
-57,3,-19
-62,9,-20
-58,1,-27
-67,9,-15
-70,11,-9
-62,5,-25
-68,15,-26
-66,12,-24
-60,14,-22
-65,10,-27
-57,2,-27
-61,-6,-33
-61,-4,-37
-57,9,-25
-54,16,-13
-55,29,0
-43,33,8
-58,32,-4
-62,22,-15
-70,22,-18
-59,-1,-45
-70,1,-45
-69,-4,-25
-63,-2,-17
-62,2,-9
-68,1,-6
-65,4,-2
-52,-4,3
-53,-4,4
-52,6,7
-57,5,7
-57,15,16
-62,14,13
-75,6,-2
-77,2,-16
-75,1,-12
-71,-11,-9
-50,-3,-7
-70,0,-6
-53,5,3
-49,22,15
-52,27,30
-51,20,20
-67,12,5
-63,11,-9
-62,21,-21
-70,13,-30
-65,9,-11
-73,3,-25
-74,-4,-32
-68,-6,-26
-68,-9,-24
-58,-6,-14
