1513730172.000000, 1513730172.000000, 1513730172.000000
32.000000, 32.000000, 32.000000
49,11,33
51,10,34
47,11,33
45,12,34
50,12,36
50,12,37
49,12,38
49,12,39
51,11,39
49,12,39
49,12,39
47,12,37
48,12,36
49,12,36
50,12,36
51,12,36
52,13,37
52,14,38
52,14,38
51,14,38
49,13,37
48,13,37
44,13,35
44,13,35
45,13,36
45,13,37
46,13,38
49,14,42
51,14,43
47,15,43
46,15,42
45,16,40
42,17,36
42,17,35
45,16,35
45,15,34
43,15,34
43,16,35
43,17,37
43,18,40
44,18,41
46,18,43
46,18,44
46,18,44
44,18,43
43,18,41
44,18,40
44,18,39
43,18,39
43,18,39
41,18,38
41,19,38
44,20,38
46,20,38
47,20,38
48,19,38
48,19,38
47,19,37
47,18,37
47,18,36
46,17,36
47,17,36
48,17,36
49,18,36
48,17,36
48,18,36
49,17,37
48,18,36
48,18,36
49,19,35
49,19,35
49,20,35
48,19,35
49,19,35
49,19,35
49,19,34
48,19,34
48,19,33
47,17,34
46,17,33
45,16,32
50,14,36
48,14,35
44,15,35
46,15,35
50,17,36
50,18,37
53,22,39
56,27,42
51,28,42
46,23,44
43,20,44
40,14,45
38,10,45
34,5,41
31,4,40
32,3,39
31,2,37
32,8,39
47,20,47
53,22,47
64,46,52
62,44,56
58,36,45
33,36,38
24,34,36
52,22,22
55,19,9
53,18,7
37,23,16
37,29,23
32,24,33
19,23,31
22,26,37
28,28,38
56,35,37
48,42,34
52,37,39
54,31,41
48,25,42
38,13,44
41,7,47
36,4,46
33,6,46
32,8,42
55,10,44
54,17,45
52,25,53
45,15,46
37,13,45
28,8,42
36,9,44
53,10,51
64,7,51
79,17,67
53,27,81
26,34,83
4,39,75
-1,38,63
-14,41,34
-13,35,27
-5,27,21
-11,21,19
-13,-8,39
-9,-25,48
15,-38,42
43,-12,60
32,-10,59
33,-8,35
60,-9,37
61,-16,45
58,-18,41
82,-17,38
65,-18,40
52,-19,33
56,-10,31
43,-2,37
29,3,34
57,11,33
48,10,32
45,8,49
41,6,49
36,7,48
39,6,52
36,3,43
34,4,35
38,0,36
43,-1,44
38,-2,41
27,2,33
27,3,28
38,10,32
45,7,39
57,-2,46
72,-19,62
74,-27,56
52,-28,42
40,-27,36
45,-16,15
37,-4,21
46,-9,28
67,-5,43
67,-7,47
27,-14,39
16,-15,45
27,-12,47
5,-8,43
8,-26,45
28,-29,55
30,-30,54
21,-39,53
19,-42,56
-1,-34,43
5,-39,39
41,-40,49
63,-28,59
57,-26,48
25,-28,45
0,-39,42
-35,-48,36
-5,-44,44
-4,-45,33
-27,-56,24
-42,-54,15
-42,-45,20
-18,-41,28
1,-48,23
0,-49,32
4,-53,38
-13,-57,32
-12,-61,32
-8,-59,15
-12,-61,5
-5,-62,-8
12,-62,4
10,-69,17
34,-66,27
22,-64,20
5,-59,1
-5,-52,2
4,-53,9
10,-56,3
10,-61,8
10,-70,4
15,-70,3
13,-70,-3
15,-69,-3
34,-63,10
30,-61,7
11,-49,-4
46,-45,-3
38,-43,-4
34,-43,0
36,-46,5
39,-54,4
37,-61,-2
32,-57,-12
21,-55,-24
13,-60,-24
34,-44,-32
21,-53,-24
23,-53,-10
67,-58,5
25,-52,-13
63,-62,5
24,-63,-17
43,-60,-4
57,-52,-5
41,-52,-11
47,-52,-5
31,-55,12
27,-59,-4
18,-57,-8
26,-55,-16
13,-53,-14
30,-51,-5
28,-45,1
33,-51,4
36,-51,1
36,-47,-3
40,-50,-2
32,-51,-8
37,-47,-3
41,-46,2
29,-44,-11
17,-48,-5
25,-47,-4
33,-48,-13
53,-49,-9
16,-50,-14
17,-50,-21
51,-44,-25
55,-33,-22
23,-43,-26
49,-45,-22
58,-45,-21
37,-65,-14
55,-61,-12
4,-56,-39
-6,-69,-28
12,-68,-31
13,-62,-39
27,-61,-45
69,-37,-2
16,-46,-48
51,-45,-19
15,-50,-31
1,-53,-37
-3,-45,-29
2,-47,-24
12,-46,-39
21,-45,-35
25,-47,-30
18,-46,-34
5,-48,-43
8,-47,-38
23,-47,-30
11,-48,-40
22,-47,-33
33,-43,-32
19,-43,-30
30,-43,-21
35,-34,-27
28,-34,-44
-2,-43,-47
37,-51,-27
13,-46,-41
19,-47,-41
36,-53,-26
24,-49,-35
11,-48,-45
15,-51,-52
58,-48,-33
21,-41,-43
28,-40,-38
36,-38,-32
25,-28,-42
13,-43,-49
38,-41,-26
30,-40,-34
26,-35,-42
19,-36,-50
19,-32,-45
33,-35,-40
29,-33,-42
39,-34,-40
30,-37,-43
32,-30,-48
40,-36,-45
41,-38,-47
27,-22,-45
21,-21,-51
28,-32,-41
38,-29,-44
28,-32,-52
28,-28,-60
40,-30,-40
12,-32,-56
22,-29,-56
26,-20,-56
26,-23,-49
14,-26,-63
10,-30,-42
12,-26,-55
15,-25,-41
1,-33,-53
-4,-18,-44
-4,-26,-43
20,-26,-66
19,-22,-62
13,-18,-70
0,-14,-73
1,-14,-64
-25,-36,-38
-8,-30,-44
-11,-24,-58
22,-21,-69
-18,-22,-58
-15,-28,-52
-12,-26,-48
-16,-21,-59
-18,-22,-66
-22,-25,-52
-9,-33,-46
-10,-40,-17
6,-68,-36
-5,-87,-57
0,-77,-52
14,-78,-62
42,-71,-59
46,-62,-59
127,-68,-10
112,-61,-43
89,-50,-83
99,-10,-67
127,-15,-53
127,-6,-82
104,0,-85
88,-9,-58
74,-3,-58
74,-8,-52
90,-22,-33
97,-31,-19
73,-61,-46
64,-78,-18
69,-70,-3
61,-57,5
57,-54,9
60,-58,13
59,-69,6
33,-49,37
10,-44,17
90,-16,34
44,-12,2
54,-6,9
