1513743996.000000, 1513743996.000000, 1513743996.000000
32.000000, 32.000000, 32.000000
53,27,20
54,26,20
54,29,19
58,11,18
60,29,13
58,29,18
54,23,18
55,25,19
53,27,18
53,26,19
50,30,16
47,20,9
56,13,12
61,10,10
60,16,10
53,22,9
49,18,13
61,19,13
61,14,16
65,14,17
57,16,4
65,12,11
67,12,15
65,17,15
69,19,15
61,21,16
56,11,14
52,15,17
52,13,18
53,18,21
57,12,19
54,15,23
54,20,19
56,11,17
55,19,16
54,20,16
56,13,18
58,16,21
56,19,19
59,17,20
59,16,17
46,17,11
48,4,3
50,19,11
62,20,17
63,13,16
60,19,5
60,16,11
55,12,10
51,21,4
69,38,1
80,9,2
59,19,0
56,-2,-19
55,21,-25
54,17,-13
59,15,-14
50,11,-19
47,13,-15
61,9,-20
53,8,-32
57,8,-26
61,4,-22
57,4,-25
56,5,-35
57,7,-37
53,6,-36
49,4,-37
52,9,-34
51,3,-22
43,1,-29
49,4,-38
56,6,-31
54,2,-32
55,6,-35
53,6,-33
54,6,-36
55,3,-37
58,3,-26
60,2,-27
63,4,-27
61,4,-24
67,2,-8
66,5,-12
68,3,-12
64,4,2
63,1,4
53,4,13
47,12,27
56,13,33
63,6,39
49,5,35
38,28,42
33,22,47
14,29,44
21,23,42
13,23,40
33,22,42
42,26,45
34,24,33
36,28,33
43,34,33
46,35,28
47,34,26
53,38,27
47,39,27
41,37,31
44,18,27
50,50,24
47,17,23
48,29,28
33,40,23
29,41,26
28,45,31
23,45,32
49,19,44
26,29,39
18,30,32
38,28,43
29,34,43
25,28,38
27,30,33
39,27,42
38,24,41
36,24,39
43,25,45
44,48,52
33,12,35
49,19,35
45,22,36
51,16,35
56,26,40
48,21,32
46,17,31
52,23,40
50,22,39
46,21,38
43,20,36
47,21,39
47,20,38
41,21,35
39,21,43
37,20,39
42,23,40
41,20,38
49,16,44
39,20,43
41,16,42
45,21,43
41,20,45
42,22,43
47,22,38
42,20,43
46,14,38
38,20,34
26,19,47
53,21,53
-2,24,35
52,9,62
50,12,54
45,12,49
35,0,44
26,13,53
5,13,49
26,-4,55
20,9,64
19,-1,53
26,-8,58
18,-3,54
35,-9,56
17,6,62
19,-5,59
30,2,62
13,-4,38
14,2,43
46,-3,56
55,-12,52
34,3,41
48,-13,45
39,-2,39
48,-4,53
48,-1,44
48,-8,38
37,7,41
44,-3,46
43,-8,40
46,-3,43
50,-7,49
40,-4,45
38,-4,42
42,-6,49
36,-7,45
46,-3,47
44,-8,44
49,-11,50
38,-8,45
33,-9,45
39,-7,47
39,-6,47
39,-10,46
39,-6,51
27,-11,46
39,-9,47
31,-6,45
36,-6,50
39,-5,52
37,-4,48
34,-5,47
37,-4,49
37,1,48
41,-4,45
43,-5,45
42,-3,46
53,-1,47
47,-3,46
38,-3,47
40,-1,45
38,-1,45
30,-3,43
38,-5,46
40,0,36
26,-1,35
55,-14,65
53,-3,45
61,-9,62
26,-18,50
4,-9,48
30,-9,63
34,-14,59
-9,-17,37
22,-38,53
37,-21,61
19,-24,50
18,-22,51
16,-6,63
27,-9,68
-5,-13,63
3,-17,64
4,-21,60
-1,-7,60
3,-12,64
-6,-4,60
5,-4,63
-12,-12,40
-9,-16,62
-3,-9,85
-23,-49,38
25,-25,67
8,-12,68
-10,-19,63
6,-32,73
-8,-3,79
-18,-2,92
-11,-50,41
-2,-16,36
-11,-19,49
-6,-6,66
7,-64,33
-1,-39,17
18,-26,24
22,2,35
24,9,46
23,16,53
25,18,59
30,16,59
50,9,70
43,18,71
42,12,73
45,2,72
27,2,53
18,3,46
36,-11,61
27,-15,41
12,-13,32
71,-43,85
99,-40,90
27,-23,45
27,-19,37
31,-20,35
40,-29,44
43,-32,49
37,-31,43
33,-28,41
36,-26,38
39,-26,37
43,-27,39
40,-25,38
41,-26,38
40,-26,40
39,-26,41
40,-26,41
39,-27,39
40,-27,38
39,-28,37
40,-29,38
40,-29,39
38,-28,37
41,-29,36
39,-29,36
40,-31,36
40,-32,38
39,-29,38
38,-28,38
40,-27,38
40,-25,39
40,-26,39
40,-27,39
40,-28,38
39,-30,38
40,-31,37
40,-31,36
38,-30,35
39,-30,36
39,-30,36
39,-31,36
41,-31,35
41,-31,36
40,-31,37
38,-30,38
37,-30,38
38,-30,37
39,-30,37
40,-30,36
40,-31,36
40,-30,35
41,-29,35
41,-30,36
41,-29,36
40,-30,36
39,-31,36
40,-30,36
41,-30,36
41,-30,35
41,-29,36
40,-30,35
40,-30,35
41,-30,34
41,-30,34
42,-30,34
42,-29,36
43,-29,36
44,-29,37
43,-30,37
39,-28,35
47,-30,39
47,-31,41
36,-28,38
40,-29,44
53,-40,53
58,-35,49
82,-21,44
74,-12,24
82,-3,22
87,8,12
73,14,2
61,30,-14
56,36,-14
36,35,-2
24,24,-2
27,26,9
16,21,22
14,28,19
24,32,17
26,37,16
22,54,24
15,44,15
19,46,21
13,53,19
11,51,17
14,58,19
23,60,25
20,52,20
27,57,23
27,52,24
21,56,20
15,54,23
7,45,18
30,46,21
40,45,32
22,36,25
30,41,19
30,66,7
17,81,-4
21,77,-8
34,64,-1
42,59,-6
35,57,11
31,44,16
34,48,20
18,58,24
24,44,14
29,53,28
42,54,30
1,47,3
-2,53,4
32,49,23
34,53,16
43,46,28
34,42,28
16,53,15
15,71,11
27,64,9
25,75,-2
18,73,1
22,68,-2
28,66,4
15,49,24
17,54,21
29,54,25
21,53,16
18,54,11
19,52,8
16,63,6
27,66,12
14,63,13
7,59,19
9,56,21
2,55,14
3,53,18
14,52,21
7,51,15
8,43,14
16,49,13
24,60,-2
27,59,-1
25,70,1
26,71,4
22,65,3
