1513731868.000000, 1513731868.000000, 1513731868.000000
32.000000, 32.000000, 32.000000
-11,30,78
-9,20,70
-22,-5,54
-41,-13,33
-9,23,63
-2,24,65
-9,6,57
-7,7,56
-7,7,58
-8,2,64
-7,2,65
0,2,62
1,13,64
24,16,67
10,15,55
1,9,42
-5,-6,49
6,0,57
-3,-3,57
-12,4,67
-48,2,46
-28,4,54
-46,21,45
-61,19,36
-46,20,50
-43,27,67
-39,24,58
-30,15,48
-32,18,45
-20,22,45
-18,21,42
-17,19,36
-50,32,109
-42,31,62
-34,11,56
-55,21,46
-21,21,61
-33,22,52
-38,19,46
-38,22,46
-39,21,45
-37,19,46
-37,20,46
-37,21,46
-36,21,46
-38,20,46
-36,20,47
-37,19,47
-38,19,47
-36,19,47
-38,19,46
-38,19,46
-36,20,47
-37,20,47
-37,20,47
-36,20,48
-37,19,47
-37,20,47
-37,20,46
-38,20,46
-36,19,47
-36,19,47
-38,20,46
-37,19,47
-36,19,47
-37,19,47
-36,19,48
-36,19,47
-36,18,48
-36,19,47
-36,19,48
-35,19,48
-36,20,47
-36,19,47
-36,19,47
-35,20,48
-35,20,48
-36,20,47
-34,19,49
-35,19,48
-35,20,48
-35,20,48
-36,20,48
-34,20,48
-35,21,48
-35,20,48
-35,20,48
-35,20,48
-35,20,48
-34,20,48
-34,20,48
-34,20,48
-35,21,48
-34,21,48
-34,20,48
-34,21,48
-34,21,48
-34,21,48
-34,21,48
-34,21,48
-35,21,48
-34,21,48
-34,21,48
-34,21,48
-34,21,48
-34,20,48
-34,21,48
-34,21,48
-34,21,48
-35,21,48
-34,21,48
-34,21,48
-34,21,48
-34,21,48
-34,20,48
-34,20,48
-35,21,48
-35,21,48
-35,21,48
-35,21,47
-34,20,49
-36,19,48
-37,19,47
-36,20,47
-32,19,50
-39,19,46
-37,19,47
-36,19,48
-36,20,47
-36,19,48
-36,19,48
-37,19,47
-36,19,47
-35,19,48
-38,19,46
-38,19,46
-37,18,47
-38,19,46
-37,18,47
-38,17,47
-38,18,46
-38,18,46
-38,18,47
-39,18,46
-38,18,47
-38,18,47
-38,18,47
-38,18,47
-38,18,47
-38,18,47
-38,18,46
-38,18,47
-38,18,46
-38,18,46
-38,17,47
-38,18,46
-38,18,47
-38,18,46
-38,18,47
-38,18,47
-38,18,47
-37,18,47
-38,18,47
-37,17,47
-38,18,46
-38,18,47
-38,18,47
-38,18,47
-37,18,47
-38,18,47
-38,18,47
-38,18,47
-37,18,47
-38,18,47
-38,17,47
-37,18,47
-38,18,46
-38,18,47
-38,18,47
-38,18,47
-38,18,47
-38,18,47
-38,18,47
-37,19,47
-37,19,47
-37,19,47
-36,19,47
-37,19,47
-37,19,47
-38,19,47
-37,19,47
-37,18,47
-37,19,47
-38,19,46
-37,18,47
-38,18,46
-38,18,46
-38,18,47
-38,18,47
-38,18,47
-38,18,47
-38,17,46
-38,18,47
-38,18,46
-39,17,46
-38,17,46
-38,17,47
-39,17,46
-38,18,47
-39,17,46
-39,17,46
-38,17,47
-39,17,46
-38,17,46
-38,17,47
-38,17,46
-39,17,46
-38,17,47
-39,17,46
-39,17,46
-39,17,46
-39,17,46
-39,17,46
-39,17,47
-39,17,46
-38,17,47
-39,17,46
-38,17,47
-38,17,47
-38,16,47
-39,16,47
-34,16,54
-38,36,62
-80,54,47
-78,81,46
-112,76,13
-74,69,26
-48,43,15
-27,-37,-9
-24,-54,-16
-14,-55,-10
13,-61,10
14,-61,23
-31,-41,46
-67,-27,29
-28,-56,-13
-53,-59,-42
-50,-54,-32
-50,-48,-29
-44,-47,-16
-41,-44,-8
-47,-49,-20
-49,-54,-29
-33,-49,-19
-42,-50,-21
-42,-43,-13
-42,-45,-11
-40,-44,-8
-37,-41,4
-48,-43,-13
-40,-48,-9
-34,-47,-11
-35,-51,-13
-29,-52,-13
-30,-47,-6
-35,-49,-7
-37,-51,-13
-46,-42,-9
-50,-45,-9
-44,-39,-3
-37,-37,-3
-25,-43,-3
-30,-45,-7
-38,-47,-3
-38,-51,-3
-44,-50,-4
-55,-49,-8
-56,-48,-6
-46,-44,-4
-45,-46,-9
-39,-42,-8
-35,-48,-10
-38,-48,-12
-41,-43,-11
-40,-42,-9
-46,-48,-14
-49,-47,-16
-46,-47,-12
-47,-44,-15
-45,-45,-16
-37,-43,-13
-39,-43,-14
-41,-43,-16
-43,-45,-19
-46,-46,-23
-45,-47,-23
-43,-46,-21
-42,-45,-17
-39,-45,-17
-42,-44,-18
-43,-42,-20
-43,-42,-22
-41,-40,-18
-42,-41,-19
-44,-44,-20
-45,-44,-24
-44,-46,-21
-45,-46,-23
-39,-45,-17
-42,-44,-20
-40,-46,-18
-40,-45,-19
-38,-44,-17
-36,-44,-14
-39,-45,-19
-40,-46,-16
-44,-46,-19
-44,-45,-18
-43,-45,-17
-43,-44,-17
-40,-44,-17
-41,-43,-18
-41,-44,-19
-39,-44,-19
-42,-43,-18
-44,-43,-19
-43,-43,-17
-44,-43,-16
-43,-44,-16
-45,-44,-19
-44,-43,-19
-43,-43,-19
-42,-43,-18
-41,-44,-18
-44,-44,-18
-43,-43,-17
-44,-43,-18
-44,-42,-17
-44,-43,-17
-43,-43,-17
-42,-43,-17
-43,-43,-17
-43,-43,-17
-44,-43,-16
-45,-42,-17
-44,-43,-18
-43,-43,-17
-44,-43,-16
-46,-43,-18
-42,-44,-16
-43,-44,-17
-42,-43,-17
-44,-43,-16
-42,-44,-16
-44,-44,-16
-42,-43,-14
-41,-44,-13
-44,-43,-13
-43,-43,-13
-45,-43,-13
-43,-42,-14
-45,-44,-14
-42,-43,-13
-43,-43,-15
-43,-43,-13
-44,-43,-13
-46,-43,-13
-46,-43,-12
-46,-43,-14
-44,-43,-12
-42,-43,-11
-46,-43,-15
-45,-43,-14
-44,-42,-12
-45,-42,-12
-45,-42,-12
-44,-43,-11
-47,-42,-11
-45,-42,-10
-46,-41,-12
-47,-42,-13
-44,-41,-12
-47,-42,-15
-47,-42,-17
-45,-43,-18
-43,-43,-18
-41,-43,-19
-39,-43,-21
-40,-43,-18
-39,-41,-17
-37,-40,-18
-37,-38,-17
-42,-37,-23
-42,-36,-21
-39,-34,-28
-36,-31,-26
-49,-29,-27
-56,-30,-31
-50,-29,-28
-46,-24,-25
-45,-24,-27
-47,-19,-26
-54,-14,-35
-54,-13,-32
-50,-9,-31
-55,-8,-35
-62,-6,-38
-65,-6,-39
-66,-5,-38
-65,-5,-40
-65,-5,-40
-63,-5,-39
-61,-4,-38
-56,-3,-32
-56,-3,-32
-56,-4,-32
-55,-4,-34
-53,-3,-33
-53,-4,-34
-53,-4,-34
-53,-5,-36
-52,-5,-35
-55,-5,-36
-55,-4,-35
-54,-4,-34
-56,-5,-34
-56,-4,-33
-55,-5,-30
-55,-6,-31
-62,-10,-33
-71,-15,-35
-68,-18,-32
-61,-24,-25
-60,-26,-25
-55,-29,-23
-57,-29,-23
-56,-32,-23
-49,-39,-23
-48,-46,-26
-49,-43,-23
-46,-47,-26
-49,-47,-24
-43,-46,-22
-36,-47,-16
-38,-42,-14
-27,-52,-10
-31,-39,-5
-34,-39,-5
-30,-37,-4
-33,-34,-3
-32,-36,-2
-32,-40,-1
-35,-44,-2
-27,-51,0
-32,-52,-3
-30,-57,1
-30,-58,1
-34,-57,-8
-33,-55,-8
-36,-55,-8
-38,-59,-9
-34,-60,-8
-27,-60,4
-20,-58,12
-20,-53,19
-19,-54,19
-25,-54,15
-21,-56,17
-24,-55,16
-28,-53,14
-21,-54,18
-21,-54,19
-22,-54,19
-15,-55,24
-20,-54,22
-21,-56,18
-18,-54,24
-18,-54,22
-19,-57,17
-23,-54,17
-23,-54,15
-27,-55,14
-30,-54,12
-35,-54,9
-32,-54,12
-37,-54,8
-32,-51,14
-35,-52,9
-23,-50,19
-25,-51,19
-25,-50,20
-27,-49,20
-23,-46,24
-22,-43,19
-29,-40,11
-30,-31,19
-37,-31,12
-42,-32,14
-37,-32,15
-31,-31,15
-29,-29,14
-40,-23,8
-37,-16,8
-46,-11,5
-52,-1,2
-56,5,5
-84,18,-3
-87,20,-10
-87,25,2
-91,36,20
-88,36,26
-85,38,25
-79,38,25
-52,42,51
-45,43,45
-49,33,12
-50,35,1
-49,34,-4
-41,33,-6
-42,42,-3
-38,65,23
-44,63,23
-53,45,2
-49,39,0
-48,39,2
-47,41,5
-47,42,6
-46,45,6
-46,46,5
-48,44,3
-49,41,4
-48,40,3
-50,41,3
-50,42,3
-48,41,5
-51,41,2
-50,40,4
-50,40,3
-50,40,3
-50,41,3
-49,41,3
-49,41,3
-50,41,3
-50,40,3
-50,39,3
-50,39,3
-50,39,3
-50,39,4
-50,39,3
-51,39,3
-51,39,3
-50,39,3
-50,39,2
-50,39,3
-50,39,3
-50,39,3
-51,39,2
-51,39,2
-50,39,3
-50,39,2
-50,39,2
-50,39,2
-50,39,2
-50,39,2
-50,39,2
-51,39,2
-51,39,2
-51,39,2
-51,39,2
-51,39,2
-51,39,2
-50,39,2
-51,39,2
-51,39,1
-51,39,2
-51,39,2
-51,39,2
-51,39,1
-51,38,1
-51,38,2
-51,38,1
-51,39,2
-51,39,1
-51,38,1
-51,39,2
-51,38,2
-51,38,1
-51,38,2
-51,38,2
-51,38,2
-51,38,2
-51,38,2
-51,38,1
-51,38,2
-51,38,2
-51,38,1
-51,38,2
-51,38,2
-51,38,2
-51,39,2
-51,38,1
-51,38,2
-51,39,2
-51,39,1
-51,39,2
-51,39,2
-51,39,2
-51,38,2
-51,39,2
-51,39,2
-51,39,2
-51,39,1
-51,39,2
-51,39,2
-51,39,2
-50,38,2
-51,39,2
-51,39,2
-51,39,1
-51,39,2
-51,39,2
-51,39,1
-51,39,2
-51,39,2
-51,38,1
-51,39,2
-51,39,2
-51,39,1
-51,39,2
-50,39,2
-51,39,1
-51,39,2
-51,39,2
-51,39,2
-50,39,1
-51,39,2
-51,39,2
-50,39,1
-50,39,2
-50,39,2
-50,39,1
-51,39,2
-51,39,1
-50,39,1
-51,39,2
-51,39,1
-50,39,2
-50,39,2
-51,39,1
-51,39,1
-51,39,1
-51,39,1
-51,39,2
-51,39,1
-51,39,1
-51,39,2
-50,39,1
-51,39,2
-51,39,1
-51,39,1
-51,39,2
-51,39,1
-51,39,1
-51,39,2
-51,39,1
-51,39,1
-51,39,2
-51,39,1
-51,39,1
-51,39,2
-51,39,2
-51,39,2
-51,39,1
-51,39,1
-51,39,2
-51,39,2
-51,39,1
-51,39,1
-51,39,2
-51,39,2
-51,39,1
-51,39,1
-51,39,2
-51,39,1
-51,39,1
-50,39,1
-51,39,1
-51,39,1
-51,39,1
-51,39,2
-51,39,1
-51,39,2
-51,39,1
-51,39,1
-51,39,1
-51,39,2
-51,39,1
-51,39,1
-51,39,1
-51,39,1
-51,39,1
-51,39,2
-51,39,2
-51,39,2
-50,39,2
-51,39,1
-50,39,2
-50,39,2
-51,39,1
-51,39,1
-51,39,2
-51,39,2
-51,39,2
-51,39,2
-51,39,2
-52,41,2
-52,43,5
-50,43,6
-58,47,0
-75,43,2
-101,41,4
-105,40,6
-107,27,6
-98,18,2
-92,15,1
-81,15,-3
-69,11,-4
-45,3,-3
-31,-2,-1
-13,-11,9
-7,-24,13
-9,-27,15
-12,-32,19
-18,-33,13
-26,-37,11
-32,-38,9
-35,-44,9
-39,-47,8
-37,-50,9
-37,-52,4
-38,-53,2
-31,-51,8
-29,-51,9
-33,-51,7
-29,-55,7
-23,-59,5
-29,-58,-2
-30,-59,-6
-39,-62,-12
-41,-59,-11
-25,-57,10
-16,-57,20
-28,-52,21
-27,-54,13
-26,-53,13
-28,-53,11
-27,-50,14
-25,-49,15
-33,-47,8
-38,-45,7
-33,-50,14
-26,-50,15
-33,-50,12
-34,-52,11
-31,-53,11
-32,-54,11
-34,-54,8
-34,-49,9
-35,-50,8
-35,-50,6
-36,-51,4
-35,-55,-2
-48,-51,-1
-51,-52,-2
-42,-51,0
-37,-49,3
-36,-53,2
-33,-53,2
-31,-49,6
-31,-46,10
-26,-38,13
-34,-45,5
-39,-46,2
-43,-37,5
-43,-36,10
-46,-32,8
-47,-30,8
-47,-28,9
-51,-27,7
-53,-27,7
-51,-26,11
-55,-26,9
-62,-24,6
-66,-22,5
-71,-22,2
-72,-23,-2
-73,-24,-4
-68,-23,-6
-70,-22,-5
-65,-20,-2
-67,-18,-3
-65,-17,0
-65,-14,2
-66,-13,2
-64,-10,5
-65,-9,4
-63,-7,5
-64,-7,4
