1513831772.000000, 1513831772.000000, 1513831772.000000
32.000000, 32.000000, 32.000000
17,40,12
24,44,13
23,47,13
26,53,12
17,50,9
16,45,11
21,45,18
25,49,21
30,74,23
23,64,18
16,49,13
27,58,22
21,56,24
17,47,22
22,54,26
22,50,28
16,47,22
27,48,26
14,39,21
2,38,15
10,33,28
14,31,27
8,32,31
6,30,32
36,28,46
63,33,61
48,36,49
51,23,38
65,6,51
51,7,53
31,0,42
76,-10,60
43,-12,54
28,-15,49
37,-15,47
43,-18,47
27,-22,37
42,-30,31
53,-35,50
32,-35,56
24,-37,55
25,-31,52
28,-29,51
26,-27,45
22,-25,40
41,-34,47
35,-31,40
39,-34,41
37,-30,42
38,-32,46
43,-32,48
44,-30,52
28,-31,47
15,-28,46
12,-29,44
10,-28,40
8,-29,39
11,-27,37
14,-21,33
36,-47,25
50,-34,61
41,-33,49
34,-35,50
39,-30,58
38,-32,49
32,-31,40
29,-34,52
24,-32,46
19,-33,49
6,-35,47
3,-32,43
8,-32,52
4,-34,48
-5,-32,41
-1,-35,46
19,-53,49
14,-29,49
11,-34,43
15,-35,46
22,-33,47
15,-31,42
15,-35,40
16,-37,46
21,-39,52
26,-37,52
37,-33,52
34,-32,50
26,-32,43
31,-32,50
25,-33,46
22,-35,46
21,-35,47
18,-35,45
19,-36,46
20,-35,48
24,-32,47
23,-33,48
18,-34,46
16,-35,46
23,-34,50
20,-34,46
10,-35,47
22,-37,49
28,-33,49
28,-35,39
30,-34,40
35,-34,43
32,-33,42
16,-34,41
21,-32,51
24,-32,52
20,-34,48
20,-34,47
20,-34,48
19,-34,47
21,-34,47
21,-34,47
20,-34,47
20,-35,48
19,-34,47
21,-34,48
22,-34,48
21,-33,47
21,-33,48
21,-33,48
21,-33,47
21,-33,47
22,-33,48
23,-32,47
24,-33,49
22,-33,47
22,-32,47
23,-32,47
23,-32,47
24,-33,47
22,-33,47
22,-32,47
20,-30,46
20,-29,46
22,-31,49
25,-32,51
28,-31,47
30,-31,48
28,-31,44
30,-31,44
31,-32,45
29,-33,43
28,-34,45
26,-32,44
28,-31,48
27,-29,49
26,-28,46
29,-27,48
26,-25,45
24,-24,43
31,-24,47
36,-25,47
37,-23,42
43,-22,50
41,-22,45
43,-23,44
43,-23,43
38,-26,39
39,-26,39
37,-27,40
36,-27,40
34,-26,41
33,-25,41
35,-26,41
38,-25,41
31,-24,38
43,-26,36
54,-18,35
53,-18,27
54,-23,14
67,-22,19
62,-19,18
54,-17,10
53,-17,6
62,-12,12
63,-13,13
55,-11,15
58,-10,17
64,-9,20
59,-10,18
55,-10,16
60,-10,21
59,-10,22
57,-12,17
55,-11,17
51,-17,30
52,-15,31
48,-14,32
50,-14,35
53,-15,36
52,-21,30
53,-21,28
50,-20,24
50,-21,24
57,-22,35
53,-23,33
52,-24,29
51,-23,29
48,-23,28
51,-21,28
50,-20,28
50,-19,30
49,-20,30
48,-18,31
48,-17,31
48,-17,30
47,-15,29
46,-14,27
49,-14,30
49,-16,27
50,-17,29
50,-19,30
52,-21,32
51,-23,34
49,-24,33
50,-25,33
51,-25,32
51,-24,32
49,-22,31
49,-28,32
48,-40,30
44,-45,28
39,-53,29
35,-52,30
36,-46,27
40,-28,20
44,-27,12
47,-21,10
51,-20,10
57,-17,22
48,-28,25
67,-51,47
41,-49,49
34,-42,13
45,-39,10
37,-33,9
4,-36,-14
4,-49,-23
30,-91,57
37,-48,5
8,-35,-15
16,-67,22
24,-63,18
37,-55,20
30,-61,14
13,-68,1
23,-60,-1
34,-56,3
28,-77,10
17,-77,2
7,-70,6
24,-76,16
13,-86,15
12,-94,36
7,-96,35
33,-108,21
31,-118,12
20,-118,18
28,-110,35
39,-82,40
37,-46,22
27,-27,8
14,-6,5
12,-6,3
1,0,4
-4,4,10
3,2,25
2,3,37
-5,4,41
-12,-2,41
-11,-5,48
-16,-9,48
-13,-8,54
-8,-12,55
15,-10,51
28,-5,56
28,1,50
22,-1,39
50,-11,37
62,-9,36
66,-8,44
56,-15,47
52,-14,49
57,-13,44
46,-8,43
35,-10,36
42,-6,36
49,-10,46
31,-15,43
26,-20,41
43,-25,49
43,-24,46
29,-24,43
28,-25,44
31,-24,43
20,-24,41
16,-30,38
26,-26,55
28,-27,52
13,-25,37
9,-29,36
27,-36,48
31,-41,44
26,-41,43
27,-45,37
29,-42,37
25,-48,29
32,-48,33
25,-47,25
39,-48,26
48,-47,33
14,-54,26
17,-53,29
22,-54,25
24,-54,19
13,-54,16
16,-60,7
10,-57,6
48,-53,10
50,-55,-4
9,-42,-7
17,-40,-17
59,-73,-14
32,-40,-7
30,-54,-17
